frame.number,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,ip.proto,tcp.flags.syn,tcp.flags.ack,tcp.flags.fin,ip.len,tcp.window_size_value,tcp.analysis.ack_rtt,tcp.analysis.initial_rtt,tcp.analysis.bytes_in_flight,tcp.analysis.push_bytes_sent,frame.time_epoch
280,10.0.0.135,10.0.0.134,138,22,60,6,False,False,False,40,512,,,,,1722049838.139448186
281,10.0.0.134,10.0.0.135,22,138,54,6,False,True,False,40,0,,,,,1722049838.139507455
282,10.0.0.135,10.0.0.134,139,22,60,6,False,False,False,40,512,,,,,1722049839.140309441
283,10.0.0.134,10.0.0.135,22,139,54,6,False,True,False,40,0,,,,,1722049839.140389236
284,10.0.0.135,10.0.0.134,140,22,60,6,False,False,False,40,512,,,,,1722049840.141100042
285,10.0.0.134,10.0.0.135,22,140,54,6,False,True,False,40,0,,,,,1722049840.141187012
286,10.0.0.135,10.0.0.134,141,22,60,6,False,False,False,40,512,,,,,1722049841.142085325
287,10.0.0.134,10.0.0.135,22,141,54,6,False,True,False,40,0,,,,,1722049841.142169746
288,10.0.0.135,10.0.0.134,142,22,60,6,False,False,False,40,512,,,,,1722049842.142276562
289,10.0.0.134,10.0.0.135,22,142,54,6,False,True,False,40,0,,,,,1722049842.142327785
290,10.0.0.135,10.0.0.134,143,22,60,6,False,False,False,40,512,,,,,1722049843.144343067
291,10.0.0.134,10.0.0.135,22,143,54,6,False,True,False,40,0,,,,,1722049843.144383601
292,10.0.0.135,10.0.0.134,144,22,60,6,False,False,False,40,512,,,,,1722049844.145732843
293,10.0.0.134,10.0.0.135,22,144,54,6,False,True,False,40,0,,,,,1722049844.145770265
294,10.0.0.135,10.0.0.134,145,22,60,6,False,False,False,40,512,,,,,1722049845.146968748
295,10.0.0.134,10.0.0.135,22,145,54,6,False,True,False,40,0,,,,,1722049845.147048186
296,10.0.0.135,10.0.0.134,146,22,60,6,False,False,False,40,512,,,,,1722049846.167109054
297,10.0.0.134,10.0.0.135,22,146,54,6,False,True,False,40,0,,,,,1722049846.167140079
298,10.0.0.135,10.0.0.134,147,22,60,6,False,False,False,40,512,,,,,1722049847.168657727
299,10.0.0.134,10.0.0.135,22,147,54,6,False,True,False,40,0,,,,,1722049847.168699443
300,10.0.0.135,10.0.0.134,148,22,60,6,False,False,False,40,512,,,,,1722049848.169579998
301,10.0.0.134,10.0.0.135,22,148,54,6,False,True,False,40,0,,,,,1722049848.169625888
302,10.0.0.135,10.0.0.134,149,22,60,6,False,False,False,40,512,,,,,1722049849.169759290
303,10.0.0.134,10.0.0.135,22,149,54,6,False,True,False,40,0,,,,,1722049849.169803676
304,10.0.0.135,10.0.0.134,150,22,60,6,False,False,False,40,512,,,,,1722049850.170521191
305,10.0.0.134,10.0.0.135,22,150,54,6,False,True,False,40,0,,,,,1722049850.170569467
306,10.0.0.135,10.0.0.134,151,22,60,6,False,False,False,40,512,,,,,1722049851.171968996
307,10.0.0.134,10.0.0.135,22,151,54,6,False,True,False,40,0,,,,,1722049851.172007740
308,10.0.0.135,10.0.0.134,152,22,60,6,False,False,False,40,512,,,,,1722049852.173607139
309,10.0.0.134,10.0.0.135,22,152,54,6,False,True,False,40,0,,,,,1722049852.173647803
310,10.0.0.135,10.0.0.134,153,22,60,6,False,False,False,40,512,,,,,1722049853.174875380
311,10.0.0.134,10.0.0.135,22,153,54,6,False,True,False,40,0,,,,,1722049853.174914520
312,10.0.0.135,10.0.0.134,154,22,60,6,False,False,False,40,512,,,,,1722049854.176725118
313,10.0.0.134,10.0.0.135,22,154,54,6,False,True,False,40,0,,,,,1722049854.176767633
314,10.0.0.135,10.0.0.134,155,22,60,6,False,False,False,40,512,,,,,1722049855.177410229
315,10.0.0.134,10.0.0.135,22,155,54,6,False,True,False,40,0,,,,,1722049855.177449152
316,10.0.0.135,10.0.0.134,156,22,60,6,False,False,False,40,512,,,,,1722049856.178758231
317,10.0.0.134,10.0.0.135,22,156,54,6,False,True,False,40,0,,,,,1722049856.178803193
318,10.0.0.135,10.0.0.134,157,22,60,6,False,False,False,40,512,,,,,1722049857.180256252
319,10.0.0.134,10.0.0.135,22,157,54,6,False,True,False,40,0,,,,,1722049857.180296735
320,10.0.0.135,10.0.0.134,158,22,60,6,False,False,False,40,512,,,,,1722049858.181891812
321,10.0.0.134,10.0.0.135,22,158,54,6,False,True,False,40,0,,,,,1722049858.181935237
322,10.0.0.135,10.0.0.134,159,22,60,6,False,False,False,40,512,,,,,1722049859.183710535
323,10.0.0.134,10.0.0.135,22,159,54,6,False,True,False,40,0,,,,,1722049859.183750802
324,10.0.0.135,10.0.0.134,160,22,60,6,False,False,False,40,512,,,,,1722049860.185243884
325,10.0.0.134,10.0.0.135,22,160,54,6,False,True,False,40,0,,,,,1722049860.185283399
326,10.0.0.135,10.0.0.134,161,22,60,6,False,False,False,40,512,,,,,1722049861.186871119
327,10.0.0.134,10.0.0.135,22,161,54,6,False,True,False,40,0,,,,,1722049861.186908569
328,10.0.0.135,10.0.0.134,162,22,60,6,False,False,False,40,512,,,,,1722049862.188209661
329,10.0.0.134,10.0.0.135,22,162,54,6,False,True,False,40,0,,,,,1722049862.188240263
330,10.0.0.135,10.0.0.134,163,22,60,6,False,False,False,40,512,,,,,1722049863.188569848
331,10.0.0.134,10.0.0.135,22,163,54,6,False,True,False,40,0,,,,,1722049863.188604407
332,10.0.0.135,10.0.0.134,164,22,60,6,False,False,False,40,512,,,,,1722049864.189034478
333,10.0.0.134,10.0.0.135,22,164,54,6,False,True,False,40,0,,,,,1722049864.189073629
334,10.0.0.135,10.0.0.134,165,22,60,6,False,False,False,40,512,,,,,1722049865.190907044
335,10.0.0.134,10.0.0.135,22,165,54,6,False,True,False,40,0,,,,,1722049865.190951495
336,10.0.0.135,10.0.0.134,166,22,60,6,False,False,False,40,512,,,,,1722049866.192474905
337,10.0.0.134,10.0.0.135,22,166,54,6,False,True,False,40,0,,,,,1722049866.192543669
338,10.0.0.135,10.0.0.134,167,22,60,6,False,False,False,40,512,,,,,1722049867.195236775
339,10.0.0.134,10.0.0.135,22,167,54,6,False,True,False,40,0,,,,,1722049867.195267032
340,10.0.0.135,10.0.0.134,168,22,60,6,False,False,False,40,512,,,,,1722049868.196478913
341,10.0.0.134,10.0.0.135,22,168,54,6,False,True,False,40,0,,,,,1722049868.196511769
342,10.0.0.135,10.0.0.134,169,22,60,6,False,False,False,40,512,,,,,1722049869.199121698
343,10.0.0.134,10.0.0.135,22,169,54,6,False,True,False,40,0,,,,,1722049869.199153898
344,10.0.0.135,10.0.0.134,170,22,60,6,False,False,False,40,512,,,,,1722049870.200379283
345,10.0.0.134,10.0.0.135,22,170,54,6,False,True,False,40,0,,,,,1722049870.200411911
346,10.0.0.135,10.0.0.134,171,22,60,6,False,False,False,40,512,,,,,1722049871.202222967
347,10.0.0.134,10.0.0.135,22,171,54,6,False,True,False,40,0,,,,,1722049871.202263354
348,10.0.0.135,10.0.0.134,172,22,60,6,False,False,False,40,512,,,,,1722049872.203849542
349,10.0.0.134,10.0.0.135,22,172,54,6,False,True,False,40,0,,,,,1722049872.203888194
350,10.0.0.135,10.0.0.134,173,22,60,6,False,False,False,40,512,,,,,1722049873.205109313
351,10.0.0.134,10.0.0.135,22,173,54,6,False,True,False,40,0,,,,,1722049873.205149114
352,10.0.0.135,10.0.0.134,174,22,60,6,False,False,False,40,512,,,,,1722049874.226718086
353,10.0.0.134,10.0.0.135,22,174,54,6,False,True,False,40,0,,,,,1722049874.226755389
354,10.0.0.135,10.0.0.134,175,22,60,6,False,False,False,40,512,,,,,1722049875.227150518
355,10.0.0.134,10.0.0.135,22,175,54,6,False,True,False,40,0,,,,,1722049875.227188500
356,10.0.0.135,10.0.0.134,176,22,60,6,False,False,False,40,512,,,,,1722049876.228039983
357,10.0.0.134,10.0.0.135,22,176,54,6,False,True,False,40,0,,,,,1722049876.228078749
358,10.0.0.135,10.0.0.134,177,22,60,6,False,False,False,40,512,,,,,1722049877.229268167
359,10.0.0.134,10.0.0.135,22,177,54,6,False,True,False,40,0,,,,,1722049877.229307616
360,10.0.0.135,10.0.0.134,178,22,60,6,False,False,False,40,512,,,,,1722049878.242282259
361,10.0.0.134,10.0.0.135,22,178,54,6,False,True,False,40,0,,,,,1722049878.242326936
362,10.0.0.135,10.0.0.134,179,22,60,6,False,False,False,40,512,,,,,1722049879.243054396
363,10.0.0.134,10.0.0.135,22,179,54,6,False,True,False,40,0,,,,,1722049879.243112892
364,10.0.0.134,10.0.0.2,,,89,17,,,,75,,,,,,1722049880.162508784
365,10.0.0.2,10.0.0.134,,,281,17,,,,267,,,,,,1722049880.173265907
366,10.0.0.134,185.125.190.17,44746,80,74,6,True,False,False,60,64240,,,,,1722049880.175077708
367,10.0.0.135,10.0.0.134,180,22,60,6,False,False,False,40,512,,,,,1722049880.243435326
368,10.0.0.134,10.0.0.135,22,180,54,6,False,True,False,40,0,,,,,1722049880.243481710
369,185.125.190.17,10.0.0.134,80,44746,60,6,True,True,False,44,64240,0.118534252,,,,1722049880.293611960
370,10.0.0.134,185.125.190.17,44746,80,54,6,False,True,False,40,64240,0.000137800,0.118672052,,,1722049880.293749760
371,10.0.0.134,185.125.190.17,44746,80,141,6,False,True,False,127,64240,,0.118672052,87,87,1722049880.293973318
372,185.125.190.17,10.0.0.134,80,44746,60,6,False,True,False,40,64240,0.000557580,0.118672052,,,1722049880.294530898
373,185.125.190.17,10.0.0.134,80,44746,243,6,False,True,True,229,64240,,0.118672052,189,189,1722049880.413327510
374,10.0.0.134,185.125.190.17,44746,80,54,6,False,True,True,40,64050,0.000372357,0.118672052,,,1722049880.413699867
375,185.125.190.17,10.0.0.134,80,44746,60,6,False,True,False,40,64239,0.000247873,0.118672052,,,1722049880.413947740
376,10.0.0.135,10.0.0.134,181,22,60,6,False,False,False,40,512,,,,,1722049881.243734700
377,10.0.0.134,10.0.0.135,22,181,54,6,False,True,False,40,0,,,,,1722049881.243798869
378,10.0.0.135,10.0.0.134,182,22,60,6,False,False,False,40,512,,,,,1722049882.244471977
379,10.0.0.134,10.0.0.135,22,182,54,6,False,True,False,40,0,,,,,1722049882.244505865
380,10.0.0.135,10.0.0.134,183,22,60,6,False,False,False,40,512,,,,,1722049883.245449146
381,10.0.0.134,10.0.0.135,22,183,54,6,False,True,False,40,0,,,,,1722049883.245491516
382,10.0.0.135,10.0.0.134,184,22,60,6,False,False,False,40,512,,,,,1722049884.246261071
383,10.0.0.134,10.0.0.135,22,184,54,6,False,True,False,40,0,,,,,1722049884.246298026
384,10.0.0.135,10.0.0.134,185,22,60,6,False,False,False,40,512,,,,,1722049885.247161100
385,10.0.0.134,10.0.0.135,22,185,54,6,False,True,False,40,0,,,,,1722049885.247216189
386,10.0.0.135,10.0.0.134,186,22,60,6,False,False,False,40,512,,,,,1722049886.247729159
387,10.0.0.134,10.0.0.135,22,186,54,6,False,True,False,40,0,,,,,1722049886.247768532
388,10.0.0.135,10.0.0.134,187,22,60,6,False,False,False,40,512,,,,,1722049887.248986385
389,10.0.0.134,10.0.0.135,22,187,54,6,False,True,False,40,0,,,,,1722049887.249052420
390,10.0.0.135,10.0.0.134,188,22,60,6,False,False,False,40,512,,,,,1722049888.249137664
391,10.0.0.134,10.0.0.135,22,188,54,6,False,True,False,40,0,,,,,1722049888.249183551
392,10.0.0.135,10.0.0.134,189,22,60,6,False,False,False,40,512,,,,,1722049889.249740255
393,10.0.0.134,10.0.0.135,22,189,54,6,False,True,False,40,0,,,,,1722049889.249786179
394,10.0.0.135,10.0.0.134,190,22,60,6,False,False,False,40,512,,,,,1722049890.250533379
395,10.0.0.134,10.0.0.135,22,190,54,6,False,True,False,40,0,,,,,1722049890.250574481
396,10.0.0.135,10.0.0.134,191,22,60,6,False,False,False,40,512,,,,,1722049891.251966018
397,10.0.0.134,10.0.0.135,22,191,54,6,False,True,False,40,0,,,,,1722049891.252038294
398,10.0.0.135,10.0.0.134,192,22,60,6,False,False,False,40,512,,,,,1722049892.252230243
399,10.0.0.134,10.0.0.135,22,192,54,6,False,True,False,40,0,,,,,1722049892.252275895
400,10.0.0.135,10.0.0.134,193,22,60,6,False,False,False,40,512,,,,,1722049893.253383207
401,10.0.0.134,10.0.0.135,22,193,54,6,False,True,False,40,0,,,,,1722049893.253450011
402,10.0.0.135,10.0.0.134,194,22,60,6,False,False,False,40,512,,,,,1722049894.255766171
403,10.0.0.134,10.0.0.135,22,194,54,6,False,True,False,40,0,,,,,1722049894.255835236
404,10.0.0.135,10.0.0.134,195,22,60,6,False,False,False,40,512,,,,,1722049895.256352566
405,10.0.0.134,10.0.0.135,22,195,54,6,False,True,False,40,0,,,,,1722049895.256399967
406,10.0.0.135,10.0.0.134,196,22,60,6,False,False,False,40,512,,,,,1722049896.257712077
407,10.0.0.134,10.0.0.135,22,196,54,6,False,True,False,40,0,,,,,1722049896.257765825
408,10.0.0.135,10.0.0.134,197,22,60,6,False,False,False,40,512,,,,,1722049897.258324563
409,10.0.0.134,10.0.0.135,22,197,54,6,False,True,False,40,0,,,,,1722049897.258361539
410,10.0.0.135,10.0.0.134,198,22,60,6,False,False,False,40,512,,,,,1722049898.259091813
411,10.0.0.134,10.0.0.135,22,198,54,6,False,True,False,40,0,,,,,1722049898.259134043
412,10.0.0.135,10.0.0.134,199,22,60,6,False,False,False,40,512,,,,,1722049899.260016688
413,10.0.0.134,10.0.0.135,22,199,54,6,False,True,False,40,0,,,,,1722049899.260086028
414,10.0.0.135,10.0.0.134,200,22,60,6,False,False,False,40,512,,,,,1722049900.260174321
415,10.0.0.134,10.0.0.135,22,200,54,6,False,True,False,40,0,,,,,1722049900.260215104
416,10.0.0.135,10.0.0.134,201,22,60,6,False,False,False,40,512,,,,,1722049901.260943485
417,10.0.0.134,10.0.0.135,22,201,54,6,False,True,False,40,0,,,,,1722049901.260999801
418,10.0.0.135,10.0.0.134,202,22,60,6,False,False,False,40,512,,,,,1722049902.262027454
419,10.0.0.134,10.0.0.135,22,202,54,6,False,True,False,40,0,,,,,1722049902.262168219
420,10.0.0.135,10.0.0.134,203,22,60,6,False,False,False,40,512,,,,,1722049903.262655387
421,10.0.0.134,10.0.0.135,22,203,54,6,False,True,False,40,0,,,,,1722049903.262708214
422,10.0.0.135,10.0.0.134,204,22,60,6,False,False,False,40,512,,,,,1722049904.263503083
423,10.0.0.134,10.0.0.135,22,204,54,6,False,True,False,40,0,,,,,1722049904.263566071
424,10.0.0.135,10.0.0.134,205,22,60,6,False,False,False,40,512,,,,,1722049905.264284588
425,10.0.0.134,10.0.0.135,22,205,54,6,False,True,False,40,0,,,,,1722049905.264360867
426,10.0.0.135,10.0.0.134,206,22,60,6,False,False,False,40,512,,,,,1722049906.265189193
427,10.0.0.134,10.0.0.135,22,206,54,6,False,True,False,40,0,,,,,1722049906.265254588
428,10.0.0.135,10.0.0.134,207,22,60,6,False,False,False,40,512,,,,,1722049907.265990435
429,10.0.0.134,10.0.0.135,22,207,54,6,False,True,False,40,0,,,,,1722049907.266058781
430,10.0.0.135,10.0.0.134,208,22,60,6,False,False,False,40,512,,,,,1722049908.267736902
431,10.0.0.134,10.0.0.135,22,208,54,6,False,True,False,40,0,,,,,1722049908.267806537
432,10.0.0.135,10.0.0.134,209,22,60,6,False,False,False,40,512,,,,,1722049909.268298865
433,10.0.0.134,10.0.0.135,22,209,54,6,False,True,False,40,0,,,,,1722049909.268363477
434,10.0.0.135,10.0.0.134,210,22,60,6,False,False,False,40,512,,,,,1722049910.268722811
435,10.0.0.134,10.0.0.135,22,210,54,6,False,True,False,40,0,,,,,1722049910.268805697
436,10.0.0.135,10.0.0.134,211,22,60,6,False,False,False,40,512,,,,,1722049911.270614997
437,10.0.0.134,10.0.0.135,22,211,54,6,False,True,False,40,0,,,,,1722049911.270663807
438,10.0.0.135,10.0.0.134,212,22,60,6,False,False,False,40,512,,,,,1722049912.271340316
439,10.0.0.134,10.0.0.135,22,212,54,6,False,True,False,40,0,,,,,1722049912.271413340
440,10.0.0.135,10.0.0.134,213,22,60,6,False,False,False,40,512,,,,,1722049913.272767936
441,10.0.0.134,10.0.0.135,22,213,54,6,False,True,False,40,0,,,,,1722049913.272814249
442,10.0.0.135,10.0.0.134,214,22,60,6,False,False,False,40,512,,,,,1722049914.273468960
443,10.0.0.134,10.0.0.135,22,214,54,6,False,True,False,40,0,,,,,1722049914.273555077
444,10.0.0.135,10.0.0.134,215,22,60,6,False,False,False,40,512,,,,,1722049915.274459490
445,10.0.0.134,10.0.0.135,22,215,54,6,False,True,False,40,0,,,,,1722049915.274500604
446,10.0.0.135,10.0.0.134,216,22,60,6,False,False,False,40,512,,,,,1722049916.275307910
447,10.0.0.134,10.0.0.135,22,216,54,6,False,True,False,40,0,,,,,1722049916.275373181
448,10.0.0.135,10.0.0.134,217,22,60,6,False,False,False,40,512,,,,,1722049917.276344745
449,10.0.0.134,10.0.0.135,22,217,54,6,False,True,False,40,0,,,,,1722049917.276397805
450,10.0.0.135,10.0.0.134,218,22,60,6,False,False,False,40,512,,,,,1722049918.276902863
451,10.0.0.134,10.0.0.135,22,218,54,6,False,True,False,40,0,,,,,1722049918.276948265
452,10.0.0.135,10.0.0.134,219,22,60,6,False,False,False,40,512,,,,,1722049919.278885088
453,10.0.0.134,10.0.0.135,22,219,54,6,False,True,False,40,0,,,,,1722049919.278948124
454,10.0.0.135,10.0.0.134,220,22,60,6,False,False,False,40,512,,,,,1722049920.279412006
455,10.0.0.134,10.0.0.135,22,220,54,6,False,True,False,40,0,,,,,1722049920.279459041
456,10.0.0.135,10.0.0.134,221,22,60,6,False,False,False,40,512,,,,,1722049921.280577342
457,10.0.0.134,10.0.0.135,22,221,54,6,False,True,False,40,0,,,,,1722049921.280647872
458,10.0.0.135,10.0.0.134,222,22,60,6,False,False,False,40,512,,,,,1722049922.280872418
459,10.0.0.134,10.0.0.135,22,222,54,6,False,True,False,40,0,,,,,1722049922.280935291
460,10.0.0.135,10.0.0.134,223,22,60,6,False,False,False,40,512,,,,,1722049923.281640433
461,10.0.0.134,10.0.0.135,22,223,54,6,False,True,False,40,0,,,,,1722049923.281694227
462,10.0.0.135,10.0.0.134,224,22,60,6,False,False,False,40,512,,,,,1722049924.282323865
463,10.0.0.134,10.0.0.135,22,224,54,6,False,True,False,40,0,,,,,1722049924.282395963
464,10.0.0.135,10.0.0.134,225,22,60,6,False,False,False,40,512,,,,,1722049925.282695403
465,10.0.0.134,10.0.0.135,22,225,54,6,False,True,False,40,0,,,,,1722049925.282728772
466,10.0.0.135,10.0.0.134,226,22,60,6,False,False,False,40,512,,,,,1722049926.283803699
467,10.0.0.134,10.0.0.135,22,226,54,6,False,True,False,40,0,,,,,1722049926.283868424
468,10.0.0.135,10.0.0.134,227,22,60,6,False,False,False,40,512,,,,,1722049927.284066044
469,10.0.0.134,10.0.0.135,22,227,54,6,False,True,False,40,0,,,,,1722049927.284128525
470,10.0.0.135,10.0.0.134,228,22,60,6,False,False,False,40,512,,,,,1722049928.284703847
471,10.0.0.134,10.0.0.135,22,228,54,6,False,True,False,40,0,,,,,1722049928.284741032
472,10.0.0.135,10.0.0.134,229,22,60,6,False,False,False,40,512,,,,,1722049929.294654157
473,10.0.0.134,10.0.0.135,22,229,54,6,False,True,False,40,0,,,,,1722049929.294684799
474,10.0.0.135,10.0.0.134,230,22,60,6,False,False,False,40,512,,,,,1722049930.295783562
475,10.0.0.134,10.0.0.135,22,230,54,6,False,True,False,40,0,,,,,1722049930.295823185
476,10.0.0.135,10.0.0.134,231,22,60,6,False,False,False,40,512,,,,,1722049931.296153930
477,10.0.0.134,10.0.0.135,22,231,54,6,False,True,False,40,0,,,,,1722049931.296193112
478,10.0.0.135,10.0.0.134,232,22,60,6,False,False,False,40,512,,,,,1722049932.296832376
479,10.0.0.134,10.0.0.135,22,232,54,6,False,True,False,40,0,,,,,1722049932.296876294
480,10.0.0.135,10.0.0.134,233,22,60,6,False,False,False,40,512,,,,,1722049933.298103151
481,10.0.0.134,10.0.0.135,22,233,54,6,False,True,False,40,0,,,,,1722049933.298143659
482,10.0.0.135,10.0.0.134,234,22,60,6,False,False,False,40,512,,,,,1722049934.299471859
483,10.0.0.134,10.0.0.135,22,234,54,6,False,True,False,40,0,,,,,1722049934.299504666
484,10.0.0.135,10.0.0.134,235,22,60,6,False,False,False,40,512,,,,,1722049935.300659638
485,10.0.0.134,10.0.0.135,22,235,54,6,False,True,False,40,0,,,,,1722049935.300765142
486,10.0.0.135,10.0.0.134,236,22,60,6,False,False,False,40,512,,,,,1722049936.302608394
487,10.0.0.134,10.0.0.135,22,236,54,6,False,True,False,40,0,,,,,1722049936.302649573
488,10.0.0.135,10.0.0.134,237,22,60,6,False,False,False,40,512,,,,,1722049937.304213476
489,10.0.0.134,10.0.0.135,22,237,54,6,False,True,False,40,0,,,,,1722049937.304269963
490,10.0.0.135,10.0.0.134,238,22,60,6,False,False,False,40,512,,,,,1722049938.338997433
491,10.0.0.134,10.0.0.135,22,238,54,6,False,True,False,40,0,,,,,1722049938.339036277
492,10.0.0.135,10.0.0.134,239,22,60,6,False,False,False,40,512,,,,,1722049939.340412603
493,10.0.0.134,10.0.0.135,22,239,54,6,False,True,False,40,0,,,,,1722049939.340455060
494,10.0.0.135,10.0.0.134,240,22,60,6,False,False,False,40,512,,,,,1722049940.341977611
495,10.0.0.134,10.0.0.135,22,240,54,6,False,True,False,40,0,,,,,1722049940.342033490
496,10.0.0.135,10.0.0.134,241,22,60,6,False,False,False,40,512,,,,,1722049941.342634366
497,10.0.0.134,10.0.0.135,22,241,54,6,False,True,False,40,0,,,,,1722049941.342676441
498,10.0.0.135,10.0.0.134,242,22,60,6,False,False,False,40,512,,,,,1722049942.343432819
499,10.0.0.134,10.0.0.135,22,242,54,6,False,True,False,40,0,,,,,1722049942.343485777
500,10.0.0.135,10.0.0.134,243,22,60,6,False,False,False,40,512,,,,,1722049943.343910792
501,10.0.0.134,10.0.0.135,22,243,54,6,False,True,False,40,0,,,,,1722049943.343952745
502,10.0.0.135,10.0.0.134,244,22,60,6,False,False,False,40,512,,,,,1722049944.344572678
503,10.0.0.134,10.0.0.135,22,244,54,6,False,True,False,40,0,,,,,1722049944.344632589
504,10.0.0.135,10.0.0.134,245,22,60,6,False,False,False,40,512,,,,,1722049945.345362678
505,10.0.0.134,10.0.0.135,22,245,54,6,False,True,False,40,0,,,,,1722049945.345422642
506,10.0.0.135,10.0.0.134,246,22,60,6,False,False,False,40,512,,,,,1722049946.346287151
507,10.0.0.134,10.0.0.135,22,246,54,6,False,True,False,40,0,,,,,1722049946.346365609
508,10.0.0.135,10.0.0.134,247,22,60,6,False,False,False,40,512,,,,,1722049947.347072023
509,10.0.0.134,10.0.0.135,22,247,54,6,False,True,False,40,0,,,,,1722049947.347114874
510,10.0.0.135,10.0.0.134,248,22,60,6,False,False,False,40,512,,,,,1722049948.347882539
511,10.0.0.134,10.0.0.135,22,248,54,6,False,True,False,40,0,,,,,1722049948.347926019
512,10.0.0.135,10.0.0.134,249,22,60,6,False,False,False,40,512,,,,,1722049949.351046270
513,10.0.0.134,10.0.0.135,22,249,54,6,False,True,False,40,0,,,,,1722049949.351086092
514,10.0.0.135,10.0.0.134,250,22,60,6,False,False,False,40,512,,,,,1722049950.352213847
515,10.0.0.134,10.0.0.135,22,250,54,6,False,True,False,40,0,,,,,1722049950.352258101
516,10.0.0.135,10.0.0.134,251,22,60,6,False,False,False,40,512,,,,,1722049951.353855187
517,10.0.0.134,10.0.0.135,22,251,54,6,False,True,False,40,0,,,,,1722049951.353897068
518,10.0.0.135,10.0.0.134,252,22,60,6,False,False,False,40,512,,,,,1722049952.355326543
519,10.0.0.134,10.0.0.135,22,252,54,6,False,True,False,40,0,,,,,1722049952.355374886
520,10.0.0.135,10.0.0.134,253,22,60,6,False,False,False,40,512,,,,,1722049953.356712279
